,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,type,expirationDate
1676,TSLA230915P01700000,2022-08-18 16:55:44+00:00,1700.0,274.42999267578125,0.0,0.0,0.0,0.0,2.0,580.0,1.0000000000000003e-05,True,REGULAR,USD,1,2023-09-15
1677,TSLA230915P01725000,2022-08-18 16:58:51+00:00,1725.0,274.42999267578125,0.0,0.0,0.0,0.0,2.0,155.0,1.0000000000000003e-05,True,REGULAR,USD,1,2023-09-15
1678,TSLA230915P01750000,2022-08-16 16:18:49+00:00,1750.0,274.42999267578125,0.0,0.0,0.0,0.0,2.0,187.0,1.0000000000000003e-05,True,REGULAR,USD,1,2023-09-15
1679,TSLA230915P01775000,2022-08-15 19:09:24+00:00,1775.0,274.42999267578125,0.0,0.0,0.0,0.0,4.0,109.0,1.0000000000000003e-05,True,REGULAR,USD,1,2023-09-15
1680,TSLA230915P01800000,2022-08-23 19:30:42+00:00,1800.0,274.42999267578125,0.0,0.0,0.0,0.0,2.0,544.0,1.0000000000000003e-05,True,REGULAR,USD,1,2023-09-15
1681,TSLA230915P01825000,2022-08-15 18:55:52+00:00,1825.0,274.42999267578125,0.0,0.0,0.0,0.0,2.0,68.0,1.0000000000000003e-05,True,REGULAR,USD,1,2023-09-15
1682,TSLA230915P01850000,2022-08-15 19:09:54+00:00,1850.0,274.42999267578125,0.0,0.0,0.0,0.0,6.0,195.0,1.0000000000000003e-05,True,REGULAR,USD,1,2023-09-15
1683,TSLA230915P01875000,2022-08-15 19:10:47+00:00,1875.0,274.42999267578125,0.0,0.0,0.0,0.0,4.0,81.0,1.0000000000000003e-05,True,REGULAR,USD,1,2023-09-15
1684,TSLA230915P01900000,2022-07-29 14:28:23+00:00,1900.0,274.42999267578125,0.0,0.0,0.0,0.0,2.0,46.0,1.0000000000000003e-05,True,REGULAR,USD,1,2023-09-15
1685,TSLA230915P01925000,2022-08-04 18:53:14+00:00,1925.0,274.42999267578125,0.0,0.0,0.0,0.0,2.0,58.0,1.0000000000000003e-05,True,REGULAR,USD,1,2023-09-15
1686,TSLA230915P01950000,2022-08-09 18:25:28+00:00,1950.0,274.42999267578125,0.0,0.0,0.0,0.0,2.0,57.0,1.0000000000000003e-05,True,REGULAR,USD,1,2023-09-15
1687,TSLA230915P01975000,2022-08-04 18:52:35+00:00,1975.0,274.42999267578125,0.0,0.0,0.0,0.0,2.0,14.0,1.0000000000000003e-05,True,REGULAR,USD,1,2023-09-15
1688,TSLA230915P02000000,2022-08-04 18:51:28+00:00,2000.0,274.42999267578125,0.0,0.0,0.0,0.0,2.0,4.0,1.0000000000000003e-05,True,REGULAR,USD,1,2023-09-15
1689,TSLA230915P02025000,2022-07-28 19:20:58+00:00,2025.0,274.42999267578125,0.0,0.0,0.0,0.0,2.0,2.0,1.0000000000000003e-05,True,REGULAR,USD,1,2023-09-15
1690,TSLA230915P02050000,2022-06-17 19:22:57+00:00,2050.0,274.42999267578125,1318.5,1337.5,0.0,0.0,4.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,1,2023-09-15
1691,TSLA230915P02100000,2022-07-28 19:15:22+00:00,2100.0,274.42999267578125,0.0,0.0,0.0,0.0,2.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,1,2023-09-15
1692,TSLA230915P02150000,2022-06-17 19:21:38+00:00,2150.0,274.42999267578125,1418.5,1437.5,0.0,0.0,4.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,1,2023-09-15
1693,TSLA230915P02200000,2022-08-23 17:26:21+00:00,2200.0,274.42999267578125,0.0,0.0,0.0,0.0,2.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,1,2023-09-15
1694,TSLA230915P02250000,2022-05-19 16:18:53+00:00,2250.0,274.42999267578125,1590.15,1609.5,0.0,0.0,2.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,1,2023-09-15
1695,TSLA230915P02275000,2022-07-01 15:56:58+00:00,2275.0,274.42999267578125,1374.0,1392.0,0.0,0.0,2.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,1,2023-09-15
1696,TSLA231020C00005000,2023-06-15 13:58:53+00:00,5.0,274.42999267578125,268.05,270.7,0.0,0.0,,56.0,4.736332204589844,True,REGULAR,USD,0,2023-10-20
1697,TSLA231020C00010000,2023-07-07 14:00:29+00:00,10.0,274.42999267578125,263.05,265.7,1.6100159,0.6023255,6.0,29.0,3.6240243774414065,True,REGULAR,USD,0,2023-10-20
1698,TSLA231020C00015000,2023-07-03 14:10:49+00:00,15.0,274.42999267578125,258.1,260.75,0.0,0.0,8.0,37.0,3.1064475463867183,True,REGULAR,USD,0,2023-10-20
1699,TSLA231020C00020000,2023-07-07 13:56:43+00:00,20.0,274.42999267578125,253.2,255.8,27.479996,11.826474,6.0,37.0,1.8203133984375,True,REGULAR,USD,0,2023-10-20
1700,TSLA231020C00025000,2023-06-20 19:57:07+00:00,25.0,274.42999267578125,248.25,250.9,0.0,0.0,6.0,29.0,1.7949229003906249,True,REGULAR,USD,0,2023-10-20
1701,TSLA231020C00030000,2023-07-05 19:56:32+00:00,30.0,274.42999267578125,243.35,246.0,0.0,0.0,3.0,34.0,1.76171994140625,True,REGULAR,USD,0,2023-10-20
1702,TSLA231020C00035000,2023-07-03 14:15:00+00:00,35.0,274.42999267578125,238.45,241.05,0.0,0.0,5.0,18.0,1.6933609082031251,True,REGULAR,USD,0,2023-10-20
1703,TSLA231020C00040000,2023-06-23 19:21:05+00:00,40.0,274.42999267578125,233.5,236.15,0.0,0.0,1.0,53.0,1.6279315478515624,True,REGULAR,USD,0,2023-10-20
1704,TSLA231020C00045000,2023-07-03 15:07:14+00:00,45.0,274.42999267578125,228.6,231.25,0.0,0.0,1.0,14.0,1.5771505517578124,True,REGULAR,USD,0,2023-10-20
1705,TSLA231020C00050000,2023-06-27 13:52:03+00:00,50.0,274.42999267578125,223.65,226.3,0.0,0.0,2.0,29.0,1.505861845703125,True,REGULAR,USD,0,2023-10-20
1706,TSLA231020C00055000,2023-06-12 16:37:24+00:00,55.0,274.42999267578125,218.75,221.4,0.0,0.0,,46.0,1.4589870800781248,True,REGULAR,USD,0,2023-10-20
1707,TSLA231020C00060000,2023-06-29 16:22:36+00:00,60.0,274.42999267578125,213.85,216.5,0.0,0.0,1.0,1.0,1.4126005932617187,True,REGULAR,USD,0,2023-10-20
1708,TSLA231020C00065000,2023-06-12 16:23:01+00:00,65.0,274.42999267578125,208.95,211.6,0.0,0.0,,30.0,1.3671906640625,True,REGULAR,USD,0,2023-10-20
1709,TSLA231020C00070000,2023-07-06 19:59:44+00:00,70.0,274.42999267578125,204.05,206.7,0.0,0.0,2.0,34.0,1.3232455712890623,True,REGULAR,USD,0,2023-10-20
1710,TSLA231020C00075000,2023-06-12 15:36:37+00:00,75.0,274.42999267578125,199.15,201.8,0.0,0.0,50.0,26.0,1.280765314941406,True,REGULAR,USD,0,2023-10-20
1711,TSLA231020C00080000,2023-06-13 16:00:53+00:00,80.0,274.42999267578125,194.25,196.9,0.0,0.0,1.0,9.0,1.2395057556152342,True,REGULAR,USD,0,2023-10-20
1712,TSLA231020C00085000,2023-05-24 19:07:43+00:00,85.0,274.42999267578125,171.75,174.5,0.0,0.0,,293.0,1.0000000000000003e-05,True,REGULAR,USD,0,2023-10-20
1713,TSLA231020C00090000,2023-06-29 16:00:33+00:00,90.0,274.42999267578125,184.45,187.1,0.0,0.0,1.0,23.0,1.1608928674316408,True,REGULAR,USD,0,2023-10-20
1714,TSLA231020C00095000,2023-06-12 13:33:27+00:00,95.0,274.42999267578125,179.6,182.25,0.0,0.0,5.0,88.0,1.1303754418945315,True,REGULAR,USD,0,2023-10-20
1715,TSLA231020C00100000,2023-06-30 15:51:15+00:00,100.0,274.42999267578125,174.7,177.4,0.0,0.0,2.0,562.0,1.0966842041015625,True,REGULAR,USD,0,2023-10-20
1716,TSLA231020C00105000,2023-07-07 13:46:39+00:00,105.0,274.42999267578125,169.85,172.5,16.710007,10.48504,1.0,59.0,1.0634812451171878,True,REGULAR,USD,0,2023-10-20
1717,TSLA231020C00110000,2023-07-05 19:10:08+00:00,110.0,274.42999267578125,165.0,167.65,0.0,0.0,1.0,834.0,1.0336962377929688,True,REGULAR,USD,0,2023-10-20
1718,TSLA231020C00115000,2023-07-07 13:46:39+00:00,115.0,274.42999267578125,160.15,162.8,-3.369995,-1.9852695,1.0,68.0,1.0041553698730468,True,REGULAR,USD,0,2023-10-20
1719,TSLA231020C00120000,2023-07-05 19:51:17+00:00,120.0,274.42999267578125,155.3,158.0,0.0,0.0,1.0,642.0,0.9770510107421876,True,REGULAR,USD,0,2023-10-20
1720,TSLA231020C00125000,2023-07-05 19:10:08+00:00,125.0,274.42999267578125,150.5,153.15,0.0,0.0,12.0,78.0,0.9499516723632812,True,REGULAR,USD,0,2023-10-20
1721,TSLA231020C00130000,2023-06-30 14:43:42+00:00,130.0,274.42999267578125,145.65,148.35,0.0,0.0,450.0,602.0,0.922852333984375,True,REGULAR,USD,0,2023-10-20
1722,TSLA231020C00135000,2023-07-03 15:39:32+00:00,135.0,274.42999267578125,140.85,143.55,0.0,0.0,1.0,213.0,0.8975840319824218,True,REGULAR,USD,0,2023-10-20
1723,TSLA231020C00140000,2023-07-03 14:04:44+00:00,140.0,274.42999267578125,136.05,138.75,0.0,0.0,1.0,537.0,0.8723157299804687,True,REGULAR,USD,0,2023-10-20
1724,TSLA231020C00145000,2023-07-06 13:56:02+00:00,145.0,274.42999267578125,131.3,134.0,0.0,0.0,8.0,170.0,0.8500991552734375,True,REGULAR,USD,0,2023-10-20
1725,TSLA231020C00150000,2023-07-07 13:54:18+00:00,150.0,274.42999267578125,126.55,129.25,-0.55000305,-0.41158652,41.0,624.0,0.8273943041992187,True,REGULAR,USD,0,2023-10-20
1726,TSLA231020C00155000,2023-07-07 17:42:42+00:00,155.0,274.42999267578125,121.8,124.55,1.7399979,1.3759274,3.0,324.0,0.8057270404052734,True,REGULAR,USD,0,2023-10-20
1727,TSLA231020C00160000,2023-07-07 19:38:10+00:00,160.0,274.42999267578125,117.15,119.9,-5.1600037,-4.1253624,5.0,724.0,0.7874777111816407,True,REGULAR,USD,0,2023-10-20
1728,TSLA231020C00165000,2023-07-07 17:43:51+00:00,165.0,274.42999267578125,112.35,115.3,-2.5699997,-2.1239667,5.0,1264.0,0.7659935510253908,True,REGULAR,USD,0,2023-10-20
1729,TSLA231020C00170000,2023-07-07 17:46:06+00:00,170.0,274.42999267578125,108.3,110.45,3.7699966,3.4179478,4.0,1641.0,0.7553125054931642,True,REGULAR,USD,0,2023-10-20
1730,TSLA231020C00175000,2023-07-07 14:17:27+00:00,175.0,274.42999267578125,103.7,105.4,-1.6399994,-1.5272858,2.0,1070.0,0.7269314416503907,True,REGULAR,USD,0,2023-10-20
1731,TSLA231020C00180000,2023-07-07 18:39:27+00:00,180.0,274.42999267578125,99.4,100.95,2.8499985,2.8358192,8.0,2083.0,0.71679970703125,True,REGULAR,USD,0,2023-10-20
1732,TSLA231020C00185000,2023-07-07 19:56:47+00:00,185.0,274.42999267578125,95.05,96.15,-2.3899994,-2.4271345,45.0,1372.0,0.6974517559814455,True,REGULAR,USD,0,2023-10-20
1733,TSLA231020C00190000,2023-07-07 19:56:47+00:00,190.0,274.42999267578125,90.7,91.85,-2.0899963,-2.2295673,75.0,2039.0,0.6860382958984376,True,REGULAR,USD,0,2023-10-20
1734,TSLA231020C00195000,2023-07-07 19:44:32+00:00,195.0,274.42999267578125,86.15,87.75,-2.7699966,-3.077774,5.0,1284.0,0.6729769030761721,True,REGULAR,USD,0,2023-10-20
1735,TSLA231020C00200000,2023-07-07 19:45:23+00:00,200.0,274.42999267578125,82.45,82.9,-2.0,-2.3529413,29.0,4286.0,0.6599765447998047,True,REGULAR,USD,0,2023-10-20
1736,TSLA231020C00205000,2023-07-06 16:40:29+00:00,205.0,274.42999267578125,78.2,78.85,0.0,0.0,8.0,1755.0,0.6491734301757812,True,REGULAR,USD,0,2023-10-20
1737,TSLA231020C00210000,2023-07-07 19:50:10+00:00,210.0,274.42999267578125,74.2,74.65,-3.0699997,-3.9833915,258.0,2936.0,0.6379430737304688,True,REGULAR,USD,0,2023-10-20
1738,TSLA231020C00215000,2023-07-07 19:55:36+00:00,215.0,274.42999267578125,70.2,70.7,-3.3499985,-4.542371,11.0,1280.0,0.6283301327514649,True,REGULAR,USD,0,2023-10-20
1739,TSLA231020C00220000,2023-07-07 19:36:01+00:00,220.0,274.42999267578125,66.3,66.8,-1.800003,-2.5880704,40.0,2047.0,0.618717191772461,True,REGULAR,USD,0,2023-10-20
1740,TSLA231020C00225000,2023-07-07 14:36:25+00:00,225.0,274.42999267578125,62.45,63.05,-2.800003,-4.2553234,1.0,1337.0,0.6096230444335939,True,REGULAR,USD,0,2023-10-20
1741,TSLA231020C00230000,2023-07-07 19:14:44+00:00,230.0,274.42999267578125,58.9,59.4,-0.48000336,-0.7763276,8.0,2600.0,0.6030618307495119,True,REGULAR,USD,0,2023-10-20
1742,TSLA231020C00235000,2023-07-07 19:12:22+00:00,235.0,274.42999267578125,55.3,55.85,-0.29999924,-0.51724005,8.0,1479.0,0.5949747534179688,True,REGULAR,USD,0,2023-10-20
1743,TSLA231020C00240000,2023-07-07 19:52:21+00:00,240.0,274.42999267578125,51.9,52.45,-2.3999977,-4.419885,19.0,5675.0,0.5885661260986328,True,REGULAR,USD,0,2023-10-20
1744,TSLA231020C00245000,2023-07-07 19:55:27+00:00,245.0,274.42999267578125,48.55,49.2,-1.8099976,-3.5566862,16.0,5912.0,0.5820354296875,True,REGULAR,USD,0,2023-10-20
1745,TSLA231020C00250000,2023-07-07 19:54:38+00:00,250.0,274.42999267578125,45.55,46.05,-2.7000008,-5.567012,64.0,6405.0,0.5777935287475585,True,REGULAR,USD,0,2023-10-20
1746,TSLA231020C00255000,2023-07-07 19:29:19+00:00,255.0,274.42999267578125,42.5,43.05,-1.7899971,-3.947072,27.0,3398.0,0.5723614541625978,True,REGULAR,USD,0,2023-10-20
1747,TSLA231020C00260000,2023-07-07 19:58:34+00:00,260.0,274.42999267578125,39.65,40.2,-2.3400002,-5.513667,26.0,3649.0,0.5680585186767577,True,REGULAR,USD,0,2023-10-20
1748,TSLA231020C00265000,2023-07-07 19:29:30+00:00,265.0,274.42999267578125,37.15,37.45,-2.0499992,-5.163726,36.0,1967.0,0.5656476541137696,True,REGULAR,USD,0,2023-10-20
1749,TSLA231020C00270000,2023-07-07 19:31:33+00:00,270.0,274.42999267578125,34.55,34.85,-1.4300003,-3.8879833,85.0,2898.0,0.5616193740844727,True,REGULAR,USD,0,2023-10-20
1750,TSLA231020C00275000,2023-07-07 19:57:49+00:00,275.0,274.42999267578125,32.15,32.45,-1.449997,-4.2521906,116.0,2033.0,0.5589948886108399,False,REGULAR,USD,0,2023-10-20
1751,TSLA231020C00280000,2023-07-07 19:53:20+00:00,280.0,274.42999267578125,29.9,30.15,-1.9500008,-6.1224513,539.0,4524.0,0.5565229895019532,False,REGULAR,USD,0,2023-10-20
1752,TSLA231020C00285000,2023-07-07 19:59:47+00:00,285.0,274.42999267578125,27.75,27.95,-2.42,-7.9815307,254.0,2845.0,0.5537764349365235,False,REGULAR,USD,0,2023-10-20
1753,TSLA231020C00290000,2023-07-07 19:59:08+00:00,290.0,274.42999267578125,25.75,25.95,-1.75,-6.329114,200.0,4663.0,0.5520674676513673,False,REGULAR,USD,0,2023-10-20
1754,TSLA231020C00295000,2023-07-07 19:50:03+00:00,295.0,274.42999267578125,23.65,24.2,-2.5,-9.505704,134.0,1419.0,0.5497481549072267,False,REGULAR,USD,0,2023-10-20
1755,TSLA231020C00300000,2023-07-07 19:59:22+00:00,300.0,274.42999267578125,22.0,22.4,-1.7000008,-7.1278853,424.0,9510.0,0.5490157403564455,False,REGULAR,USD,0,2023-10-20
1756,TSLA231020C00305000,2023-07-07 19:57:15+00:00,305.0,274.42999267578125,20.25,20.9,-1.8000011,-7.9929004,132.0,1554.0,0.5482528085327151,False,REGULAR,USD,0,2023-10-20
1757,TSLA231020C00310000,2023-07-07 19:54:07+00:00,310.0,274.42999267578125,18.95,19.2,-1.5900002,-7.7109604,136.0,6337.0,0.5479171185302736,False,REGULAR,USD,0,2023-10-20
1758,TSLA231020C00315000,2023-07-07 19:59:04+00:00,315.0,274.42999267578125,17.5,17.95,-1.5,-7.772021,63.0,648.0,0.5485884985351563,False,REGULAR,USD,0,2023-10-20
1759,TSLA231020C00320000,2023-07-07 19:57:25+00:00,320.0,274.42999267578125,16.3,16.65,-1.7999992,-9.782605,199.0,2251.0,0.5495040167236329,False,REGULAR,USD,0,2023-10-20
1760,TSLA231020C00325000,2023-07-07 19:52:26+00:00,325.0,274.42999267578125,14.9,15.45,-1.5900011,-9.520965,139.0,1836.0,0.5479171185302736,False,REGULAR,USD,0,2023-10-20
1761,TSLA231020C00330000,2023-07-07 19:52:28+00:00,330.0,274.42999267578125,14.0,14.2,-1.6999998,-10.828024,58.0,1275.0,0.5490157403564455,False,REGULAR,USD,0,2023-10-20
1762,TSLA231020C00335000,2023-07-07 19:04:12+00:00,335.0,274.42999267578125,12.95,13.15,-0.6499996,-4.4827557,36.0,501.0,0.5491378094482424,False,REGULAR,USD,0,2023-10-20
1763,TSLA231020C00340000,2023-07-07 19:59:57+00:00,340.0,274.42999267578125,11.95,12.25,-1.25,-9.363296,266.0,1107.0,0.5498702239990236,False,REGULAR,USD,0,2023-10-20
1764,TSLA231020C00345000,2023-07-07 19:55:04+00:00,345.0,274.42999267578125,11.15,11.35,-0.6399994,-5.3781466,42.0,734.0,0.5513045358276368,False,REGULAR,USD,0,2023-10-20
1765,TSLA231020C00350000,2023-07-07 19:47:21+00:00,350.0,274.42999267578125,10.35,10.6,-1.1000004,-9.565221,1067.0,2211.0,0.5530440203857423,False,REGULAR,USD,0,2023-10-20
1766,TSLA231020C00355000,2023-07-07 19:43:10+00:00,355.0,274.42999267578125,9.65,9.8,-1.1000004,-10.138252,49.0,1449.0,0.5541426422119142,False,REGULAR,USD,0,2023-10-20
1767,TSLA231020C00360000,2023-07-07 19:44:42+00:00,360.0,274.42999267578125,8.9,9.15,-1.3699999,-13.2111845,54.0,1042.0,0.5551497122192384,False,REGULAR,USD,0,2023-10-20
1768,TSLA231020C00365000,2023-07-07 19:57:32+00:00,365.0,274.42999267578125,8.35,8.5,-1.21,-12.397541,7.0,533.0,0.5573164385986329,False,REGULAR,USD,0,2023-10-20
1769,TSLA231020C00370000,2023-07-07 19:05:31+00:00,370.0,274.42999267578125,7.6,7.95,-0.6000004,-6.779665,38.0,1031.0,0.5572554040527344,False,REGULAR,USD,0,2023-10-20
1770,TSLA231020C00375000,2023-07-07 16:15:53+00:00,375.0,274.42999267578125,7.2,7.45,-0.21000004,-2.48227,17.0,569.0,0.5610395458984375,False,REGULAR,USD,0,2023-10-20
1771,TSLA231020C00380000,2023-07-07 19:59:13+00:00,380.0,274.42999267578125,6.7,6.95,-0.8800001,-11.311055,64.0,280.0,0.5626874786376954,False,REGULAR,USD,0,2023-10-20
1772,TSLA231020C00385000,2023-07-06 16:43:57+00:00,385.0,274.42999267578125,6.3,6.5,0.0,0.0,1.0,819.0,0.5653729986572267,False,REGULAR,USD,0,2023-10-20
1773,TSLA231020C00390000,2023-07-07 19:53:52+00:00,390.0,274.42999267578125,5.9,6.1,-0.9000001,-13.138687,22.0,598.0,0.5679364495849608,False,REGULAR,USD,0,2023-10-20
1774,TSLA231020C00395000,2023-06-28 19:20:06+00:00,395.0,274.42999267578125,5.5,5.7,0.0,0.0,3.0,1183.0,0.5696454168701173,False,REGULAR,USD,0,2023-10-20
1775,TSLA231020C00400000,2023-07-07 19:59:55+00:00,400.0,274.42999267578125,5.2,5.35,-0.8199997,-13.398687,645.0,3539.0,0.5727581787109376,False,REGULAR,USD,0,2023-10-20
1776,TSLA231020C00405000,2023-07-07 18:57:18+00:00,405.0,274.42999267578125,4.9,5.05,-0.3499999,-6.1403494,16.0,509.0,0.5759319750976561,False,REGULAR,USD,0,2023-10-20
1777,TSLA231020C00410000,2023-07-07 19:14:41+00:00,410.0,274.42999267578125,4.6,4.75,-0.35000038,-6.6037803,32.0,1343.0,0.5784343914794923,False,REGULAR,USD,0,2023-10-20
1778,TSLA231020C00415000,2023-07-07 19:45:10+00:00,415.0,274.42999267578125,4.3,4.45,-0.8299999,-15.961538,9.0,48.0,0.580204393310547,False,REGULAR,USD,0,2023-10-20
1779,TSLA231020C00420000,2023-07-07 18:34:58+00:00,420.0,274.42999267578125,4.05,4.2,-0.029999733,-0.65216815,2.0,301.0,0.5830119824218749,False,REGULAR,USD,0,2023-10-20
1780,TSLA231020C00425000,2023-07-07 19:59:49+00:00,425.0,274.42999267578125,3.75,3.95,-0.7000003,-15.384621,22.0,92.0,0.5842326733398437,False,REGULAR,USD,0,2023-10-20
1781,TSLA231020C00430000,2023-07-07 17:09:39+00:00,430.0,274.42999267578125,3.55,3.75,0.05000019,1.1904808,1.0,275.0,0.5875895733642578,False,REGULAR,USD,0,2023-10-20
1782,TSLA231020C00435000,2023-07-07 17:09:39+00:00,435.0,274.42999267578125,3.4,3.55,-0.6999998,-14.893614,3.0,3.0,0.591373715209961,False,REGULAR,USD,0,2023-10-20
1783,TSLA231020C00440000,2023-07-07 19:43:37+00:00,440.0,274.42999267578125,3.2,3.35,-1.0,-23.529411,3.0,437.0,0.5936930279541017,False,REGULAR,USD,0,2023-10-20
1784,TSLA231020C00445000,2023-06-29 16:23:00+00:00,445.0,274.42999267578125,3.0,3.45,0.0,0.0,,57.0,0.601810622558594,False,REGULAR,USD,0,2023-10-20
1785,TSLA231020C00450000,2023-07-07 19:33:36+00:00,450.0,274.42999267578125,2.89,3.0,-0.4000001,-11.594205,261.0,776.0,0.5996133789062501,False,REGULAR,USD,0,2023-10-20
1786,TSLA231020C00455000,2023-07-06 13:43:46+00:00,455.0,274.42999267578125,2.47,3.1,0.0,0.0,1.0,22.0,0.6020547607421877,False,REGULAR,USD,0,2023-10-20
1787,TSLA231020C00460000,2023-07-07 19:56:34+00:00,460.0,274.42999267578125,2.6,2.71,-0.41999984,-13.548382,18.0,253.0,0.6054726953125001,False,REGULAR,USD,0,2023-10-20
1788,TSLA231020C00465000,2023-07-06 16:06:42+00:00,465.0,274.42999267578125,2.21,2.83,0.0,0.0,5.0,21.0,0.6081582153320313,False,REGULAR,USD,0,2023-10-20
1789,TSLA231020C00470000,2023-07-07 16:38:38+00:00,470.0,274.42999267578125,2.33,2.7,0.049999952,1.8382335,1.0,237.0,0.6170692590332032,False,REGULAR,USD,0,2023-10-20
1790,TSLA231020C00475000,2023-07-06 15:05:39+00:00,475.0,274.42999267578125,1.99,2.58,0.0,0.0,17.0,39.0,0.6141396008300781,False,REGULAR,USD,0,2023-10-20
1791,TSLA231020C00480000,2023-07-07 16:07:00+00:00,480.0,274.42999267578125,2.13,2.23,-0.00999999,-0.40322542,2.0,272.0,0.6171913281250001,False,REGULAR,USD,0,2023-10-20
1792,TSLA231020C00485000,2023-07-07 19:45:10+00:00,485.0,274.42999267578125,2.01,2.36,-1.28,-38.208954,1.0,54.0,0.6260413372802736,False,REGULAR,USD,0,2023-10-20
1793,TSLA231020C00490000,2023-07-07 13:54:56+00:00,490.0,274.42999267578125,1.94,2.05,0.03999996,1.7316,2.0,104.0,0.6235389208984375,False,REGULAR,USD,0,2023-10-20
1794,TSLA231020C00495000,2023-07-06 13:34:25+00:00,495.0,274.42999267578125,1.83,2.16,0.0,0.0,1.0,17.0,0.631839619140625,False,REGULAR,USD,0,2023-10-20
1795,TSLA231020C00500000,2023-07-07 19:28:46+00:00,500.0,274.42999267578125,1.75,1.86,-0.32000005,-14.746545,47.0,564.0,0.6282996154785156,False,REGULAR,USD,0,2023-10-20
1796,TSLA231020C00510000,2023-07-07 13:54:49+00:00,510.0,274.42999267578125,1.6,1.91,-0.3399999,-14.912277,1.0,48.0,0.6408727319335938,False,REGULAR,USD,0,2023-10-20
1797,TSLA231020C00520000,2023-07-07 14:33:56+00:00,520.0,274.42999267578125,1.29,1.76,-0.25,-13.888889,1.0,62.0,0.6402623864746093,False,REGULAR,USD,0,2023-10-20
1798,TSLA231020C00530000,2023-07-07 19:50:00+00:00,530.0,274.42999267578125,1.33,1.45,-0.31000006,-18.235298,52.0,192.0,0.6447789428710937,False,REGULAR,USD,0,2023-10-20
1799,TSLA231020C00540000,2023-07-07 19:41:00+00:00,540.0,274.42999267578125,1.26,1.34,-0.1500001,-10.344834,3.0,402.0,0.6518589501953126,False,REGULAR,USD,0,2023-10-20
1800,TSLA231020C00550000,2023-07-07 19:53:23+00:00,550.0,274.42999267578125,1.16,1.23,-0.24000001,-16.666668,7.0,1117.0,0.6567417138671876,False,REGULAR,USD,0,2023-10-20
1801,TSLA231020C00560000,2023-07-07 15:58:56+00:00,560.0,274.42999267578125,1.06,1.14,1.26,,99.0,124.0,0.6613803393554689,False,REGULAR,USD,0,2023-10-20
1802,TSLA231020P00005000,2023-06-21 19:03:30+00:00,5.0,274.42999267578125,0.0,0.01,0.0,0.0,,1.0,2.2500043749999996,False,REGULAR,USD,1,2023-10-20
1803,TSLA231020P00015000,2023-07-03 14:31:33+00:00,15.0,274.42999267578125,0.0,0.01,0.0,0.0,2.0,231.0,1.625001875,False,REGULAR,USD,1,2023-10-20
1804,TSLA231020P00020000,2023-07-03 14:32:07+00:00,20.0,274.42999267578125,0.0,0.01,0.0,0.0,1.0,166.0,1.4375028125,False,REGULAR,USD,1,2023-10-20
1805,TSLA231020P00025000,2023-07-07 19:07:40+00:00,25.0,274.42999267578125,0.0,0.01,0.0,0.0,6.0,649.0,1.3125034374999998,False,REGULAR,USD,1,2023-10-20
1806,TSLA231020P00030000,2023-07-07 14:13:40+00:00,30.0,274.42999267578125,0.01,0.02,0.0,0.0,10.0,3317.0,1.3281283593749997,False,REGULAR,USD,1,2023-10-20
1807,TSLA231020P00035000,2023-06-08 19:34:25+00:00,35.0,274.42999267578125,0.01,0.02,0.0,0.0,7.0,556.0,1.2343788281249999,False,REGULAR,USD,1,2023-10-20
1808,TSLA231020P00040000,2023-06-30 17:56:00+00:00,40.0,274.42999267578125,0.01,0.03,0.0,0.0,1200.0,1243.0,1.1796916015624999,False,REGULAR,USD,1,2023-10-20
1809,TSLA231020P00045000,2023-07-03 16:34:54+00:00,45.0,274.42999267578125,0.02,0.17,0.0,0.0,11.0,697.0,1.2851598242187499,False,REGULAR,USD,1,2023-10-20
1810,TSLA231020P00050000,2023-07-07 19:07:43+00:00,50.0,274.42999267578125,0.03,0.06,-0.01,-25.0,1.0,604.0,1.125004375,False,REGULAR,USD,1,2023-10-20
1811,TSLA231020P00055000,2023-07-07 19:09:32+00:00,55.0,274.42999267578125,0.04,0.08,-0.009999998,-16.666664,6.0,149.0,1.08984830078125,False,REGULAR,USD,1,2023-10-20
1812,TSLA231020P00060000,2023-07-07 19:08:21+00:00,60.0,274.42999267578125,0.06,0.13,-0.030000005,-33.333336,5.0,4319.0,1.08203583984375,False,REGULAR,USD,1,2023-10-20
1813,TSLA231020P00065000,2023-07-07 19:13:24+00:00,65.0,274.42999267578125,0.08,0.11,-0.020000003,-20.000004,5.0,131.0,1.0273486132812502,False,REGULAR,USD,1,2023-10-20
1814,TSLA231020P00070000,2023-07-07 19:14:04+00:00,70.0,274.42999267578125,0.1,0.13,-0.019999996,-16.666664,3.0,446.0,0.9960937890625,False,REGULAR,USD,1,2023-10-20
1815,TSLA231020P00075000,2023-07-07 19:15:12+00:00,75.0,274.42999267578125,0.12,0.16,-0.020000003,-14.285716,3.0,357.0,0.9687503125,False,REGULAR,USD,1,2023-10-20
