strike,2023-07-14,2023-07-21,2023-07-28,2023-08-04,2023-08-11,2023-08-18,2023-08-25,2023-09-15,2023-10-20,2023-11-17,2023-12-15,2024-01-19,2024-03-15,2024-06-21,2024-09-20,2025-01-17,2025-06-20,2025-12-19
380.0,6.651916617478413e-09,9.772363724703764e-05,7.997276434130717e-05,0.00013103238170756736,0.0001682371068626763,0.00024765889900346005,0.0004103546693939165,0.000573050439784373,0.0008109638744101526,0.0010748056308038634,0.0010168194386948755,0.0012759874867455695,0.0012299048675326759,0.0012013006777652103,0.00125621649774951,0.0017491504969942367,0.0012159409951472,0.0006827314933001635
381.0,6.651916617474076e-09,9.334863724703762e-05,7.309776434130681e-05,0.00012353238170756745,0.00016136210686267552,0.00024328389900346052,0.0004040978219237097,0.0005649117448439589,0.000835963874410154,0.0010404306308038614,0.001010569438694886,0.0012546908026929502,0.001217546849329358,0.0011630252026971545,0.0012187164977495086,0.0016961724091871134,0.0012220307757586381,0.0007478891423301631
382.0,4.3807132450203455e-09,8.904246267194702e-05,6.797367721717437e-05,0.00011634094835969764,0.00015385258624295577,0.00023884158182887888,0.000397852458011058,0.0005568633341932371,0.0008612494910682511,0.0010040984352604036,0.0010055348930367123,0.0012326930535027842,0.0012051124869757236,0.0011268180274164763,0.0011897489811012365,0.0016372389206034828,0.0012198845191807896,0.0008025301177580962
383.0,1.5582530981436e-09,8.510812129489806e-05,6.476007444955984e-05,0.00010912857378013647,0.00014544128850140018,0.00023435996970720625,0.0003916048550414049,0.0005488497403756036,0.0008834096656886216,0.0009652352271123418,0.001001897919279153,0.0012101681985474677,0.001192575883005835,0.0010929336897345181,0.0011837013298062165,0.0015734506593401503,0.0012061573919863288,0.0008388641246325074
384.0,0.0,8.176120040343554e-05,6.333149960053005e-05,0.00010180347464281928,0.00013625797394786976,0.00022987272122573674,0.0003853479501888241,0.0005408231791519114,0.0009000515899422315,0.0009238821041313991,0.0009993632902512762,0.0011872765814216993,0.0011799163497062351,0.0010615459721003613,0.0012063073021885361,0.0015058956345659347,0.0011795146847086622,0.0008531337348513899
385.0,0.0,7.912986679951845e-05,6.327746831356703e-05,9.451159217943634e-05,0.00012682941970419944,0.00022541913133155984,0.0003790813404160314,0.0005327435495005028,0.0009098007058668013,0.000880695078922198,0.000997158434052485,0.001164164929942446,0.0011671184091159108,0.0010327479016007848,0.0012546470328949955,0.0014356492365221198,0.0011406318118423,0.00084561438716248
386.0,0.0,7.725486679951853e-05,6.390246831356708e-05,8.763659217943636e-05,0.00011807941970419923,0.00022104413133155972,0.00037281128247437605,0.0005245784336171923,0.0009123007058667989,0.000836945078922198,0.0009940334340524909,0.0011409663561489937,0.001154171793026286,0.0010065517499604853,0.0013171470328949928,0.0013637742365221154,0.0010921943118422741,0.0008206143871624328
387.0,0.0,7.609386106806362e-05,6.433706744557947e-05,8.172558692058274e-05,0.0001111896225444978,0.0002167881753590839,0.00036654563613717605,0.0005163030969152682,0.0009081261441592336,0.0007943657779476788,0.0009885064811633066,0.0011178038875212424,0.0011410714429813452,0.0009829011466981716,0.0013758756120222592,0.0012913095217130007,0.0010384331490095905,0.0007855567763061802
388.0,0.0,7.553876395341021e-05,6.398234582975741e-05,7.719202289119044e-05,0.00010704288288791264,0.00021264678624059478,0.00036027363713304677,0.0005079004880254989,0.0008984328825566278,0.0007545449223774557,0.0009798456829272495,0.0010948045918530984,0.0011278175102774006,0.0009617195317528804,0.0014157245691409858,0.0012192250341212228,1.412768016233884e-05,0.000747306807939907
389.0,1.8216851054974517e-10,7.542007832128557e-05,6.262100390009431e-05,7.424140272068716e-05,0.0001060840993142939,0.00020856044196232966,0.00035396084037922666,0.0004993612387961237,0.0008848707019127489,0.0007187721626987755,0.0009683145157889199,0.001072103108470688,0.0011144153559633628,0.0009429222686400063,0.0014267046146875808,0.001148410505414095,0.00013830337184652096,0.0007112538163095997
390.0,4.775861256077143e-10,7.550689555488828e-05,6.0417362404424634e-05,7.287128517961065e-05,0.00010832021432052672,0.00020441457567030142,0.00034754911998158364,0.0004906836642928659,0.0008695833021226538,0.0006880390535073524,0.0009551718250951621,0.0010498416482324746,0.0011008755508405028,0.0009264166444516858,0.0014039453706705895,0.0010796754568997535,0.00026323082200066793,0.0006813112165612977
391.0,4.775861256098827e-10,7.550689555488828e-05,5.791736240442465e-05,7.2871285179611e-05,0.00011332021432052699,0.00020003957567030166,0.00034095666923460773,0.00048187376279891384,0.0008552083021226519,0.0006630390535073527,0.000942671825095176,0.0010281699935291773,0.0010872138754626094,0.0009121018698564756,0.0013476953706705792,0.001013749199527182,0.000383815460197727,0.0006599165047407318
392.0,3.145210600774208e-10,7.51020930557983e-05,5.593305300050757e-05,7.386547953441222e-05,0.00012029160094461535,0.00019524571673478364,0.00033409499006393205,0.0004729442633930804,0.0008444309322948162,0.0006441384529488721,0.0009336141823100694,0.0010072369649336646,0.0010734509130643222,0.0008998690790996383,0.0012628985708098201,0.0009512808338861756,0.0004962855153820389,0.000648031257793455
393.0,1.1187753886070974e-10,7.409182289146141e-05,5.508054223141081e-05,7.54820300036698e-05,0.00012838627623700197,0.00018996288533041223,0.00032693685079638257,0.00046391081626235284,0.0008381988040848797,0.0006312600833778381,0.0009295443490118349,0.0009871562878002351,0.0010596104212745865,0.0008896013300029176,0.0011575003936298428,0.0008928392502073112,0.0005981920158689563,0.0006451411335651441
394.0,0.0,7.242848631142236e-05,5.566448479909342e-05,7.739558905393435e-05,0.00013677701395515881,0.0001842755109249433,0.00031953327560248093,0.0004547910402800186,0.0008352756024067719,0.0006238542450735026,0.000930303646593067,0.0009679980589144876,0.0010457189250450492,0.0008811736039646516,0.0010420242390611011,0.0008389131283621607,0.0006884087893452489,0.0006492558708011311
395.0,0.0,7.021755098092841e-05,5.7678082068734105e-05,7.932729985865067e-05,0.00014465745956982078,0.00017842256598723472,0.0003120135444964682,0.00044560452300570157,0.0008322410856425912,0.000620898707048394,0.0009340292655668402,0.0009497887464932741,0.0010318057166500603,0.0008744528059597648,0.0009295714844227115,0.0007899109378630878,0.0007671324628688581,0.0006569092891465372
396.0,0.0,6.77175509809284e-05,6.080308206873428e-05,8.104479629815779e-05,0.0001512421302649794,0.00017279756598723465,0.00030458519333627344,0.0004363728206853122,0.0008234910856425859,0.0006208987070483917,0.0009371542655668332,0.0009325111901847948,0.001017902855686654,0.0008692977645397449,0.0008358214844227163,0.0007461609378630385,0.0008358824628688311,0.0006631592891465671
397.0,0.0,6.529276670874311e-05,6.447572055239032e-05,8.237189809921228e-05,0.00015582865979288097,0.00016788395770178042,0.00029750155784237313,0.0004271191579829659,0.0008022401266615208,0.0006220804102568332,0.0009350617895964454,0.0009161127132307816,0.001004044834928601,0.0008655618216355076,0.0007770051047385707,0.0007079113722767705,0.0008970011235519243,0.0006623969423592696
398.0,0.0,6.322394448074454e-05,6.815048524459902e-05,8.322739139306838e-05,0.0001580467778939662,0.0001639966724377587,0.00029093194967311903,0.0004178672269084794,0.0007645319011038633,0.000623164744111189,0.0009247019210253841,0.0009005375711159003,0.0009902672437420892,0.0008631031917686459,0.0007617988563396155,0.0006753312502626591,0.000951654120527276,0.0006515828518088712
399.0,1.3079110587535243e-11,6.16609764330251e-05,7.136605690353263e-05,8.363472385500197e-05,0.00015792055515186434,0.00016121751433789593,0.00028492920044356415,0.00040864088654923235,0.0007102418884601547,0.0006235608570072371,0.000905245897838838,0.0008857350637299754,0.0009766064339398154,0.0008617875518544163,0.000789298429068036,0.0006485105413435305,0.00099933057921298,0.000631056242098467
400.0,3.4289141057769894e-11,6.062290052139829e-05,7.374530932063798e-05,8.372200470431023e-05,0.00015586840299339154,0.00015939516038076086,0.0002794296617254757,0.0003994641630701906,0.0006430773553069879,0.0006233661182990715,0.0008780861126374839,0.0008716595353680252,0.0009630995197809792,0.0008614880412016919,0.0008490186916384965,0.0006274601754068063,0.0010378430748360756,0.0006045349594106852
401.0,3.4289141059938296e-11,5.999790052139825e-05,7.499530932063816e-05,8.372200470431026e-05,0.0001527030736885514,0.00015814516038076083,0.0002742532050473233,0.00039036124971388584,0.0005705773553069872,0.0006233661182990735,0.0008468361126374839,0.0008582703747302877,0.0009497843779711745,0.0008620852615129244,0.0009208936916384927,0.0006121120427042117,0.0010633276324321984,0.0005791154715070232
402.0,2.2581596115581606e-11,5.957184010922916e-05,7.492406478993095e-05,8.391840967238848e-05,0.00014949040304511357,0.00015691845245809495,0.00026913728772580875,0.00038135612299352255,0.0005028835610591056,0.0006248149060237961,0.0008166636593041513,0.0008455314420767107,0.0009366989322932499,0.0008634672768841514,0.0009787810102360433,0.0006023189938519025,0.0010710440789556935,0.0005641095616664954
403.0,8.032445917173223e-12,5.914239918556053e-05,7.350751679019239e-05,8.443083452019523e-05,0.00014698428118694318,0.00015527542491855468,0.00026387321619193813,0.0003724710074653215,0.0004478235914996666,0.0006285559401774034,0.0007916229668866314,0.000833408777845044,0.0009238782921301564,0.0008655296138049898,0.0010044791810117637,0.0005978548398305417,0.0010585774517171311,0.0005663911044389458
404.0,0.0,5.8547607956477296e-05,7.090628758677615e-05,8.516107676369072e-05,0.00014548539524858196,0.0001529544317234727,0.00025834021182254586,0.00036372599192161897,0.0004096818437525993,0.0006348023268975478,0.0007739877620515933,0.0008218700298053786,0.0009113540370956442,0.0008681752611586636,0.000991232044666876,0.0005984143519852561,0.0010266383504932725,0.000589232759583247
405.0,0.0,5.766584693347852e-05,6.746568064871342e-05,8.579311652314723e-05,0.00014484122937524522,0.0001498717924897224,0.0002525054109402919,0.0003551390293908614,0.00038919949312946517,0.0006431368197553231,0.0007642512838832351,0.0008108844530601456,0.0008991542170343078,0.0008713146702220793,0.0009437287490232122,0.0006036132620256401,0.0009790629375269685,0.000632305972066885
406.0,0.0,5.6415846933478537e-05,6.371568064871332e-05,8.579311652314717e-05,0.00014444606472282476,0.00014612179248972194,0.00024642386481366443,0.0003467259371376069,0.0003835744931294658,0.0006525118197553258,0.0007611262838832309,0.0008004229100441164,0.0008873033520215533,0.0008748657546655457,0.0008781037490232082,0.0006129882620256585,0.0009228129375269137,0.0006916809720669548
407.0,0.0,5.475487285434039e-05,6.029802028788575e-05,8.450975302680617e-05,0.00014336376382457523,0.00014194223246583913,0.00024022132873759616,0.00033850042500935317,0.0003872206291020499,0.0006614099656479921,0.0007618835731869635,0.0007904577062471669,0.0008758223899199447,0.0008787535060674846,0.0008184458543172637,0.0006260074891798958,0.0008671731464184346,0.0007606998605601059
408.0,0.0,5.267145877701317e-05,5.767444759463079e-05,8.157553957265735e-05,0.00014081890805785782,0.00013757662788802333,0.00023402541835593356,0.00033047420882384383,0.0003948037328974752,0.000668486495179187,0.0007637062114281033,0.0007809619331053126,0.0008647285366044505,0.0008829084559710765,0.0007828344196134041,0.0006421124648281304,0.0008205414663440547,0.0008334689516877713
409.0,9.39037671406487e-13,5.0183591741065806e-05,5.605379274936249e-05,7.700715790887054e-05,0.00013631958201082997,0.00013323975876821547,0.00022794839874205774,0.0003226570387159,0.0004020007365294587,0.0006727298354025745,0.0007640280539547815,0.0007719093037235572,0.0008540352135187487,0.0008872662913989429,0.0007798483922645261,0.0006607285792116349,0.0007896264144142517,0.0009057318583469795
410.0,2.461849231416982e-12,4.733871174468758e-05,5.539196808450826e-05,7.120545799325375e-05,0.00012965737348244311,0.00012911766966034935,0.00022208718439887962,0.0003150566991374099,0.0004054996721751537,0.0006734616026796269,0.0007605337518295996,0.0007632741528757834,0.0008437520576752538,0.0008917678548527784,0.0008085663122686084,0.0006812650914729448,0.0007794471227070513,0.0009748694921901627
411.0,2.461849231416982e-12,4.421371174468759e-05,5.5391968084508226e-05,6.495545799325346e-05,0.00012090737348244313,0.00012536766966034894,0.0002165233392588448,0.0003076790088573407,0.000402999672175155,0.0006703366026796266,0.0007511587518295906,0.0007550314370048609,0.0008338849216550724,0.000896359144313657,0.0008585663122686153,0.0007031151296560803,0.0007933333382685245,0.0010399000636256163
412.0,1.6212855298747247e-12,4.0908668473409244e-05,5.556885405852592e-05,5.927376703902128e-05,0.0001104002639733595,0.0001221076176785481,0.00021131771932013962,0.00030052782096173114,0.00039337892253269466,0.0006633452313842336,0.0007343270479479913,0.0007471567342225427,0.0008244358736080266,0.0009009913132418654,0.0009124355724948435,0.0007256556907062797,0.0008329001712604617,0.0011011324908413306
413.0,5.767039666999791e-13,3.752176570638678e-05,5.550969283128378e-05,5.479827623568246e-05,9.86106688384597e-05,0.00011937306352935345,0.00020648904319152346,0.0002936050228536935,0.0003773664769104224,0.0006528230791058555,0.000709902187400957,0.0007396262443095543,0.0008154031972526794,0.0009056206705769211,0.0009558081405347085,0.0007482476404704564,0.0008979470875541115,0.001158780035902271
414.0,0.0,3.414302507925942e-05,5.4938541415773015e-05,5.163558141640151e-05,8.612924162373777e-05,0.00011710653320366709,0.00020200853472854312,0.0002869105362534192,0.00035771021012955695,0.0006394533314921649,0.0006794250221292722,0.0007324167887155418,0.0008067813918762878,0.0009102086807375946,0.0009798743862750744,0.0007702357136965598,0.0009864326568779808,0.0012126137137747684
415.0,0.0,3.0854306087771136e-05,5.3716447013253675e-05,4.9360983142384006e-05,7.366266553791386e-05,0.00011515752886888057,0.00019779992303352008,0.0002804423171981596,0.00033917681816992044,0.0006242667695261706,0.0006461137087983903,0.0007255058105590885,0.0007985611723348551,0.0009147219636219811,0.0009813810019023345,0.0007909485140341399,0.0010944745528181337,0.0012619622923265793
416.0,0.0,2.772930608777119e-05,5.1841447013253535e-05,4.701848670287667e-05,6.203365345243601e-05,0.00011328252886888104,0.00019373944245556943,0.00027419635604225784,0.0003285518181699211,0.0006086417695261737,0.000614863708798392,0.0007188713746277074,0.0007907294690530843,0.0009191322946072722,0.0009626310019023247,0.0008096985140341767,0.001216349552818148,0.0013057122923265565
417.0,0.0,2.4830453252022622e-05,4.9422304041513255e-05,4.32396092955769e-05,5.209790885688686e-05,0.00011118229681996925,0.00018967453718323081,0.0002681667775464924,0.00033347868076715853,0.0005941341088150497,0.0005914832350210553,0.0007124915175921353,0.0007832695394063858,0.0009234153608177968,0.0009304618557033344,0.0008258117960036143,0.0013450239545348976,0.0013423544296122538
418.0,0.0,2.2196478397439632e-05,4.657344615175808e-05,3.671860874828209e-05,4.441196968062969e-05,0.00010865111799456262,0.00018549867961507562,0.00026234624123558863,0.0003578153594608247,0.0005817961883973908,0.0005796350389680738,0.0007063416488635222,0.0007761614132489964,0.000927545786195716,0.0008921580182477927,0.0008387470154246929,0.0014742752412623974,0.0013701693837586681
419.0,6.741383493144301e-14,1.9839307941896603e-05,4.338870187364113e-05,2.633129069929878e-05,3.915016924821583e-05,0.00010561410841711705,0.0001811700749523581,0.00025672604148759914,0.00040047342295230424,0.0005720068386287601,0.0005800718575281218,0.0007003939008077009,0.0007693820042959307,0.0009314958877689073,0.0008544290626351884,0.0008481251418098884,0.0015992224982878168,0.0013872742402455882
420.0,1.767399312843616e-13,1.7744063904227835e-05,3.994130021274443e-05,1.1135008597443967e-05,3.610463627938514e-05,0.00010212721486412696,0.00017671166119900632,0.0002512961075338857,0.0004554180551451591,0.0005644713192156803,0.000590636412976844,0.0006946171287452209,0.000762905110122971,0.0009352356756508757,0.0008234096801221114,0.000853729458701373,0.001716326412891149,0.001391622490457553
421.0,0.0,1.5869063904227772e-05,3.64961016442025e-05,5.712313938417723e-05,7.775017712415195e-05,9.837721486412668e-05,0.00017221110916163302,0.00024604500345913935,0.0005116680551451602,0.0005582213192156817,0.0006062614129768385,0.0006889769109512646,0.0007567014121667312,0.0009387328530407045,0.0008046596801221023,0.0008555055636715727,0.0018233892743456798,0.001381004031683801
422.0,0.0,1.4154518518500282e-05,3.427793764926895e-05,5.440135678003761e-05,7.452477591080629e-05,9.464819504157495e-05,0.0001678042535249252,0.00024096031200827541,0.0005551313543986647,0.0005518083333555478,0.0006198900119677917,0.0006834361215012526,0.0007507391910938965,0.0009419528162232418,0.0008026420046917872,0.000853561368322904,0.001919288189880905,0.0013534148018201006
423.0,0.0,1.2557320703854617e-05,3.2214856650989965e-05,5.1872392598125316e-05,7.152992854526067e-05,9.118746449239602e-05,0.00016360881715323905,0.00023603016981408207,0.0005759470852462676,0.0005440771673045685,0.0006261576567267446,0.0006779572216526385,0.0007449871882782677,0.0009448586545689301,0.000818634786474038,0.0008481670982876999,0.002002907948537196,0.0013085353181745598
424.0,0.0,1.1059743153154253e-05,3.0337815646832184e-05,4.9615888140510116e-05,6.889396063418805e-05,8.817203312786598e-05,0.0001597078421660003,0.00023124365120413462,0.0005703210980612239,0.0005343593139927969,0.0006223125477582348,0.0006725028326904335,0.0007394153211701358,0.0009474111505339076,0.0008502093631840956,0.0008397552932285016,0.0020728742371285596,0.001248100312169527
425.0,0.0,9.669438295317783e-06,2.867923164014122e-05,4.7689024984964656e-05,6.669881832978809e-05,8.570861167461153e-05,0.00015614968993769905,0.0002265907682007866,0.0005405259612494316,0.0005224729536110941,0.0006082156392942361,0.0006670357359272086,0.0007339946832961797,0.0009495687796598907,0.0008912302776093117,0.0008289208068376297,0.002127553640243196,0.001175898729341754
426.0,0.0,8.419438295317742e-06,2.7272981640141317e-05,4.6126524984964895e-05,6.498006832978846e-05,8.383361167461204e-05,0.0001529480410978933,0.00022206247052117457,0.0004949009612494317,0.0005087229536110914,0.0005863406392942382,0.0006615188727030704,0.0007286975442595712,0.0009512877105743646,0.0009318552776093107,0.0008164208068376407,0.0021650536402432322,0.0010977737293417181
427.0,0.0,7.3664726739761555e-06,2.6155499683798712e-05,4.494452669362127e-05,6.373355370344382e-05,8.252258071326638e-05,0.00015008657062500386,0.0002176505605367413,0.00044617090163818086,0.0004938125577627406,0.0005611567171077802,0.0006559158372173915,0.0007234974770709265,0.0009525229584474992,0.0009601951255295837,0.0008031297018056896,0.002183346032811233,0.0010207505226043161
428.0,0.0,6.5842387871420565e-06,2.5370164923276244e-05,4.415609105941043e-05,6.294201719554461e-05,8.17279433316788e-05,0.00014753764822149167,0.00021334735311130454,0.0004047212995540939,0.00047849014238432913,0.0005366593341249382,0.0006501928478555932,0.0007183698674726013,0.0009532329988211248,0.0009689528358559754,0.000789858848473006,0.002180760589136685,0.0009495477170282207
429.0,0.0,6.161719445486267e-06,2.496839864779612e-05,4.377507785010598e-05,6.258175705241584e-05,8.138843625472569e-05,0.0001452670134076524,0.00020914559056057908,0.00037691718480278977,0.00046346090540005035,0.0005157529514389456,0.0006443192400208408,0.0007132920412696954,0.0009533809210656365,0.0009570834846283918,0.0007773114785488658,0.0021561084714623027,0.0008857051546455885
430.0,0.0,6.203182914501203e-06,2.5009664283639886e-05,4.381614565277857e-05,6.262262702191725e-05,8.142910839105595e-05,0.00014323377552161745,0.000205038442652179,0.00036510309985710466,0.00044938686633994707,0.0005002510298461906,0.0006382674661340952,0.0007082432643300996,0.0009529344283802164,0.0009297942094406688,0.0007660826987215694,0.0021086822330843085,0.0008275839116224926
431.0,0.0,6.8281829145011985e-06,2.5561467394148885e-05,4.429475187379657e-05,6.302803635344426e-05,8.176132083309194e-05,0.00014139041371935318,0.00020101950660561443,0.0003676030998571056,0.0004368868663399472,0.0004908760298461944,0.0006320130956340208,0.0007032047425844644,0.0009518658377927376,0.0008985442094406791,0.0007566594906575561,0.0020382558183521483,0.0007703662982585152
432.0,0.0,8.14959078559503e-06,2.6684167289875594e-05,4.5218743794156155e-05,6.375332029843671e-05,8.228789680271727e-05,0.00013968535128603348,0.00019708280576934966,0.00037941003904860425,0.00042648143559349783,0.00048733311960108756,0.0006255350811375314,0.0006981597533445294,0.0009501520801596719,0.0008787274931898903,0.000749420711002094,0.001945160318223884,0.0007070956319142855
433.0,0.0,1.0185724147577151e-05,2.837022346919059e-05,4.655472279080403e-05,6.473922211241747e-05,8.29237214340309e-05,0.00013807325288152527,0.00019322278432901962,0.00039494271653735984,0.0004183722631580988,0.0004886050067734994,0.0006188168230814916,0.0006930941705763693,0.0009477747001662839,0.0008804038701019756,0.0007446370913786554,0.0018305869924864916,0.000632835328719708
434.0,0.0,1.283837906490073e-05,3.052900722843411e-05,4.821963539196748e-05,6.591026355550087e-05,8.360089171903424e-05,0.0001365175988517618,0.00018943430598448936,0.0004087351627276237,0.0004123870644069893,0.0004930256464859672,0.0006118464358831677,0.0006879965962187477,0.0009447198563265188,0.0009059816983022807,0.0007424712383895402,0.0016966630253113027,0.0005457086765014024
435.0,0.0,1.5892830046677438e-05,3.2986801661916136e-05,5.0080773277154835e-05,6.717474489239354e-05,8.426871650763224e-05,0.0001349906852287454,0.00018571265394985853,0.0004154366393221377,0.0004079795810291107,0.0004982802413209898,0.0006046167479402655,0.0006828583601830786,0.0009409783209828853,0.0009502178846279907,0.0007429776336153888,0.0015464515252538295,0.0004468988347823985
436.0,0.0,1.9017830046677405e-05,3.5486801661916095e-05,5.1955773277154785e-05,6.842474489239348e-05,8.489371650763217e-05,0.00013347362373053922,0.0001820535309534463,0.0004098116393221397,0.0004042295810291075,0.0005014052413209891,0.0005971253016308853,0.000677673520353439,0.0009365454803068523,0.0010002178846280074,0.0007461026336153594,0.0013839515252538175,0.0003406488347824241
437.0,0.0,2.181091313842497e-05,3.7721779942976096e-05,5.363264674752722e-05,6.954351355207834e-05,8.545438035662946e-05,0.00013195371979721839,0.0001784530592378073,0.0003873991565284696,0.0003999739591041164,0.0004991767679006432,0.0005893743533135719,0.0006724388625865753,0.0009314213342982789,0.0010379768823674598,0.0007516912717734851,0.0012138575174584262,0.0002335388175101899
438.0,0.0,2.3979605215580063e-05,3.946475113907122e-05,5.494989706256237e-05,7.043504298605353e-05,8.592018890954468e-05,0.00013041398473463396,0.00017490778055972322,0.00034714976354609066,0.0003943311381507797,0.0004896643094961049,0.0005813708733272427,0.000667153900711908,0.0009256104967859536,0.0010505445096458655,0.0007595144656834301,0.0010405975925152327,0.00013159498613331822
439.0,0.0,2.538672666703381e-05,4.0601637827902216e-05,5.581654898877063e-05,7.103146014963903e-05,8.624637131050745e-05,0.00012883051375035608,0.0001714146561902047,0.00029208488128518726,0.00038683216964200735,0.00047261914547731853,0.0005731265459912604,0.0006618208765314784,0.0009191221954272195,0.0010325660258014493,0.0007692758189945428,0.0008680929743949753,3.956684407111083e-05
440.0,0.0,2.6050392376908637e-05,4.113127053089549e-05,5.6212148684882355e-05,7.12930268388692e-05,8.637390499285607e-05,0.00012717248595367421,0.00016797106691449236,0.00022929677896119002,0.0003774207336270074,0.0004494743461480155,0.0005646577696053878,0.000656444759820065,0.0009119702717081207,0.000986282317711247,0.0007806116214123373,0.0006997580203922202,0.0006997580203922202
441.0,0.0,2.6144011724558172e-05,4.116538771320349e-05,5.618676370184881e-05,7.120813969049413e-05,8.622951567913945e-05,0.00012540216435559683,0.00016457481303205424,0.00016994857409475088,0.0003664531387312396,0.0004233447727457252,0.0005559856564498241,0.0006510332483250728,0.0009041731809434864,0.0009215298997911868,0.0007930908486980477,0.0005385002211247602,0.0005385002211247602
442.0,0.0,2.5954049900087747e-05,4.089816062701132e-05,5.58422713539349e-05,7.078638208085847e-05,8.573049280778204e-05,0.0001234772396143667,0.00016122398642095135,0.00012750201062445565,0.0003546200162344493,0.0003984858201819142,0.0005471358418366503,0.0006455965293101107,0.000895753992276762,0.0008536405242916253,0.0008062151626687705,0.00038672020053411444,0.00038672020053411444
443.0,0.0,2.571107316643724e-05,4.0484292684767814e-05,5.525751220309839e-05,7.003073172142896e-05,8.480395123975954e-05,0.00012136020501752489,0.00015791645879529025,0.00011062857135753172,0.0003426330963825417,0.0003781283880027478,0.000538137720315941,0.0006401463257294092,0.0008867403886801163,0.0007950396224808462,0.0008194189111976072,0.0002463117158850628,0.0002463117158850628
444.0,0.0,2.5547510174901753e-05,4.000854430249192e-05,5.4469578430082095e-05,6.893061255767226e-05,8.339164668526243e-05,0.00011902070022742309,0.00015464975376958375,0.00012143725608255163,0.00033114690246561774,0.0003639376231291989,0.0005290242547272148,0.0006346956577712451,0.0008771646669543644,0.0007531459149404896,0.0008320691282133821,0.00011866165776609622,0.00011866165776609622
445.0,0.0,2.5497651965131316e-05,3.948573289977375e-05,5.3473813834416193e-05,6.746189476905862e-05,8.144997570370106e-05,0.00011643551128122743,0.0001514210468587538,0.00015547458156943192,0.00032075875081793764,0.0003560129198570981,0.0005198319761994631,0.0006292588428580669,0.0008670637377290902,0.0007303714115658888,0.0008434655337009461,4.65005008889463e-06,4.65005008889463e-06
446.0,0.0,2.5497651965131337e-05,3.886073289977373e-05,5.222381383441612e-05,6.558689476905852e-05,7.894997570370092e-05,0.00011358857059091645,0.00014822716547813197,0.00020172458156943236,0.00031200875081793827,0.00035288791985709883,0.0005106009841511217,0.0006238514956463992,0.0008564791254624907,0.0007241214115659124,0.000852840533700911,0.000852840533700911,0.000852840533700911
447.0,0.0,2.540488046451088e-05,3.802347880761348e-05,5.064207715071608e-05,6.326067549381869e-05,7.587927383692129e-05,0.00011047197391042764,0.000145064673983934,0.00024465607120111813,0.0003053303653116256,0.000351925794789584,0.0005013744534583985,0.0006184904006958459,0.0008454558149843638,0.0007278029728242256,0.0008594020861003041,0.0008594020861003041,0.0008594020861003041
448.0,0.0,2.507534250747772e-05,3.686897752393689e-05,4.8662612540396067e-05,6.045624755685524e-05,7.224988257331442e-05,0.00010709004820425342,0.00014193021383519244,0.00027241170449424036,0.00030085265230622715,0.0003509003767642203,0.0004921966631284636,0.0006131930031448542,0.0008340376376672557,0.0007348587893449305,0.0008625051637934173,0.0008625051637934173,0.0008625051637934173
449.0,0.0,2.4383032366087167e-05,3.5312311423301043e-05,4.6241590480514914e-05,5.717086953772879e-05,6.810014859494267e-05,0.00010346036861458664,0.0001388205886342306,0.00027885523877572304,0.0002983508253935452,0.000348391440954823,0.000483112503467735,0.0006079772813796635,0.000822266117969419,0.0007397756606138103,0.0008616946204729456,0.0008616946204729456,0.0008616946204729456
450.0,0.0,2.321993354024197e-05,3.328863835417609e-05,4.335734316811022e-05,5.3426047982044336e-05,6.349475279597847e-05,9.961375846132301e-05,0.00013573276412666755,0.00026357153466964047,0.0002972462537500243,0.0003437847055993579,0.00047416747608187255,0.0006028617470342865,0.0008101804734347656,0.0007380844915983078,0.0008567051906290674,0.0008567051906290674,0.0008567051906290674
451.0,0.0,2.149601875769213e-05,3.075319163894478e-05,4.001036452019744e-05,4.926753740145008e-05,5.852471028270274e-05,9.559428924205872e-05,0.00013266386820141472,0.00023186655609722055,0.0002966064621366928,0.00033727183199997336,0.00046540769387582343,0.000597865444990511,0.0007978176146927668,0.0007263602927475701,0.0008474614895503059,0.0008474614895503059,0.0008474614895503059
452.0,0.0,1.91512402194365e-05,2.7689285462087418e-05,3.622733070473834e-05,4.476537594738925e-05,5.330342119004017e-05,9.14573080247751e-05,0.00012961119485951,0.00019343423649034185,0.00029528263149588007,0.00032970510962729744,0.0004568790825724301,0.0005930075594230002,0.0007852121454587025,0.0007024609439879724,0.0008340780133228338,0.0008340780133228338,0.0008340780133228338
453.0,0.0,1.620349058132785e-05,2.4140336422920185e-05,3.207718226451252e-05,4.001402810610485e-05,4.7950873947697183e-05,8.726154701857794e-05,0.00012657222008945868,0.00015702394364543233,0.00029245960133795107,0.0003220161965377565,0.0004486241867871565,0.0005883058379794283,0.0007723963625333813,0.0006664822507046434,0.0008168591388310005,0.0008168591388310005,0.0008168591388310005
454.0,0.0,1.2760593199473945e-05,2.021786892377895e-05,2.767514464808396e-05,3.5132420372388966e-05,4.258969609669397e-05,8.306715096637827e-05,0.00012354460583606256,0.00012910734593697405,0.0002877933703379753,0.0003150708044779526,0.00044068137154676287,0.0005837761978255716,0.0007594002558032866,0.0006209967077371474,0.0007962991237569737,0.0004178978470729875,3.9496570389001286e-05
